0.88851 9.070009 
0.7647608 3.084663 
0.3416008 4.688798 
0.1230645 1.744044 
0.1735282 2.386059 
0.565936 6.439085 
0.3463499 4.280052 
0.8539565 10.40791 
0.2033409 3.6004 
0.2163459 3.42105 
0.5907846 6.725353 
0.7135182 7.067028 
0.3395894 3.410012 
0.3753256 4.437436 
0.2431765 4.559837 
0.8877372 6.702815 
0.112778 8.310499 
0.7423621 4.403785 
0.04428458 5.925579 
0.720649 7.599599 
0.8632304 5.548078 
0.03987649 5.402152 
0.7211318 6.113162 
0.3268348 6.277906 
0.7264449 4.497128 
0.03217435 3.081897 
0.3722348 4.222173 
0.4158857 5.704795 
0.1212317 1.894967 
0.4072485 3.16985 
0.4243856 7.61274 
0.357479 5.705814 
0.8300576 5.137492 
0.3658142 3.132853 
0.2936995 5.250968 
0.3745063 5.181305 
0.7195488 4.37127 
0.1006531 3.235413 
0.6917155 3.77185 
0.2356377 6.893994 
0.7797428 7.028255 
0.2820594 2.002792 
0.7067626 6.016234 
0.6197184 3.943286 
0.5445632 3.513756 
0.9246411 3.946673 
0.5312423 5.113387 
0.2711712 4.020199 
0.9058139 5.895732 
0.02022311 4.4286 
0.7791497 5.263796 
0.3649916 8.401512 
0.3073031 3.81657 
0.1608679 4.602798 
0.1769432 3.688604 
0.6938516 5.821762 
0.6216521 7.264254 
0.4689184 6.065367 
0.8698923 8.852364 
0.6935205 6.859491 
0.5069543 1.09351 
0.9132807 5.792534 
0.8123301 4.933577 
0.4045374 4.572481 
0.7941422 4.051847 
0.0170079 3.874825 
0.5487794 3.775626 
0.2541255 2.616416 
0.253319 2.223003 
0.6247621 3.095947 
0.09074537 2.91152 
0.4608159 8.355229 
0.9134223 4.197942 
0.4851984 3.165616 
0.3886929 4.115895 
0.1717771 3.122584 
0.677474 7.106278 
0.2928367 7.377785 
0.07575899 4.165676 
0.7196298 5.149118 
0.1328998 2.995439 
0.9911768 5.501272 
0.09800068 3.195063 
0.8376445 8.59542 
0.5489804 5.593309 
0.9831415 6.295009 
0.7038738 5.414007 
0.2819144 4.296067 
0.25339 3.674199 
0.177424 4.242034 
0.002899268 1.080282 
0.4541295 4.524744 
0.9923852 7.723861 
0.8168745 8.645204 
0.06640603 4.042936 
0.8989357 7.651752 
0.8295918 7.014761 
0.02408761 1.84147 
0.4725192 5.459146 
0.272335 7.010954 
0.3364951 7.148475 
0.05729494 2.159551 
0.2052451 4.126421 
0.8698776 4.120434 
0.940514 6.705363 
0.9604926 6.992291 
0.1235427 5.036317 
0.881292 4.655479 
0.5653669 6.64935 
0.5321378 9.052218 
0.5991302 4.288865 
0.05742289 6.310857 
0.1523809 1.763311 
0.3221478 4.616725 
0.6171321 5.045895 
