"X" "Y"
"86" 2.02692255144939 23.7363358934667
"87" 7.11121222469956 37.1515990733387
"88" 1.21691921027377 20.9016744213382
"89" 2.45488513959572 24.0493467713343
"90" 1.4330437942408 21.0138685937267
"91" 2.39629415096715 24.4383803790612
"92" 0.589343772735447 21.9827111044436
"93" 6.42288258532062 31.382268824402
"94" 8.76269212691113 39.1861305897856
"95" 7.78914677444845 33.162127976288
"96" 7.9730882588774 33.8502076921393
"97" 4.55274453619495 31.9878044860785
"98" 4.10084082046524 26.1699867103212
"99" 8.10870242770761 37.0413542800503
"100" 6.04933290276676 31.3365137033157
"101" 6.54723928077146 33.9132822408448
"102" 3.53197271935642 30.4416920111209
"103" 2.70260145887733 28.5783797846386
"104" 9.9268406117335 39.1918656221015
"105" 6.33493264438584 28.0993942181868
"106" 2.13208135217428 29.2594858840169
"107" 1.29372348077595 23.9215792950829
"108" 4.78118034312502 30.6450153581774
"109" 9.24074469832703 38.4546903503623
"110" 5.9876096714288 32.9954361887634
"111" 9.76170694921166 39.194662234884
"112" 7.31792511884123 35.4772395241915
"113" 3.56726912083104 26.3340447537068
"114" 4.31473690550774 25.8890580559206
"115" 1.48211560677737 24.9399077484645
"116" 0.130775754805654 23.3010415606104
"117" 7.15566066093743 33.6938401834236
"118" 1.03184235747904 19.5571052037427
"119" 4.46284348610789 30.2101695835714
"120" 6.40101045137271 32.7126026289575
"121" 9.91838620044291 36.3703355872361
"122" 4.95593577856198 29.9161352764845
"123" 4.84349524369463 28.426389819533
"124" 1.73442334868014 22.7869095376395
"125" 7.54820944508538 32.783274164899
"126" 4.53895489219576 32.6841936002265
"127" 5.11169783771038 29.5611316026383
"128" 2.07545113284141 20.9398754411767
"129" 2.28658142732456 24.9675497321281
"130" 5.95711996313184 32.4405912190746
"131" 5.7487219828181 29.5257905648176
"132" 0.770643802825361 15.7634462622916
"133" 0.355405795853585 19.4298481865769
"134" 6.42795492196456 33.9969251157701
"135" 9.28615199634805 38.4528574406109
"136" 5.98092422354966 31.7654909590889
"137" 5.60900748008862 32.3396564174175
"138" 5.26027723914012 28.1476372011213
"139" 9.85095223877579 41.8954585661001
"140" 5.07641822332516 30.142148390094
"141" 6.82788078673184 35.0703829082598
"142" 6.01541217649356 34.099039822462
"143" 2.38868677755818 25.224334384947
"144" 2.58165926672518 23.4059033077183
"145" 7.29309623362496 36.9121215791846
"146" 4.52570831403136 25.0510867384918
"147" 1.75126768415794 22.4129538883124
"148" 7.46698269620538 34.4226239740968
"149" 1.04987640399486 21.7675107344597
"150" 8.64544949028641 39.331826798141
"151" 6.14644971676171 32.565343219729
"152" 5.57159538846463 31.9575259837769
"153" 3.28777319053188 26.4362367550379
"154" 4.53131445450708 28.5673002257755
"155" 5.00440972624347 31.3999210657262
"156" 1.80866361130029 25.9097839370322
"157" 5.29630602803081 25.7864196262779
"158" 0.752757457084954 22.6509940246616
"159" 2.77755932649598 26.3045674665493
"160" 2.12699519237503 23.4034549416379
"161" 2.84790480975062 27.5978352346549
"162" 8.95094102947041 37.1234076955041
"163" 4.462353233248 28.3560451428968
"164" 7.79984889784828 37.3145173518562
"165" 8.80619034869596 41.0516352956331
"166" 4.13124209502712 28.8025939919287
"167" 0.638084805104882 20.4318015906345
"168" 3.35487491684034 24.3315232439615
"169" 7.23725946620107 33.8124529746441
"170" 3.37615333497524 24.8726480169304
"171" 6.30414122482762 32.0904172834177
"172" 8.40614554006606 37.6010494165753
"173" 8.56131664710119 35.4189191101547
"174" 3.9135928102769 33.1255193827435
"175" 3.80493885604665 27.9219010634235
"176" 8.95445425994694 40.1693230548038
"177" 6.44315762910992 28.3080672985396
"178" 7.41078648716211 36.3035752887151
"179" 6.05303446529433 29.4735786096855
"180" 9.03081611497328 39.9012395851648
"181" 2.93730155099183 26.6708634128876
"182" 1.9126010988839 23.0101450392282
"183" 8.86450943304226 40.3775361264391
"184" 5.03339485730976 28.6643263761257
"185" 8.77057543024421 36.3799222520073
"186" 1.89193622441962 21.7817280867884
"187" 7.58103052387014 33.8257038342335
"188" 7.24498892668635 36.3803477601189
"189" 9.43724818294868 39.7419006649877
"190" 5.47646587016061 32.9632501756753
"191" 7.11743867723271 33.4546400263581
"192" 3.88905099825934 28.530842580068
"193" 1.00873126182705 22.5057923726271
"194" 9.27302088588476 35.6935270870044
"195" 2.83232500310987 29.2215085811706
"196" 5.9057315881364 32.0803584981402
"197" 1.10360604943708 23.7384100971899
"198" 8.40507032116875 38.7204139961555
"199" 3.17963684443384 26.2581422859831
"200" 7.82851336989552 35.0453959002571
